"HOX424 Carbo Day1","HOX424 Carbo Day2","HOX424 Carbo Day4","HOX424 Carbo Day7","HOX424 Carbo Day14","Molecule","HOX424 Carbo Day1 adj.p.val","HOX424 Carbo Day2 adj.p.val","HOX424 Carbo Day4 adj.p.val","HOX424 Carbo Day7 adj.p.val","HOX424 Carbo Day14 adj.p.val"
5.840729732875,5.70350616275,5.83967315833333,5.807257438,5.8489326025,"AKT1",0.00152400572683072,5.40661531504372e-09,7.36751658897064e-07,0.050556826111571,0.049575475817068
8.985333039625,8.9965604655,8.93096852733334,9.13850373225,9.16890025225,"AKT1",0.000111098330771064,9.24258867733772e-11,5.36668700606674e-08,0.0076515927994002,0.00616755284989865
9.313060921125,9.04974159925,9.19612894366667,9.2113256595,9.2346831585,"AKT1",0.000106119905241866,5.00017287310018e-11,5.01536243277052e-08,0.0076515927994002,0.00616755284989865
6.083198238,6.05058542175,5.85341560666667,5.998554494,6.0458329935,"BRCA1",0.00115605669953438,1.45353463720064e-10,7.05307575882046e-08,0.0454299196811181,0.0435608015562794
7.287786605875,7.442015496,7.29018888766667,6.9748179755,7.42853255075,"BRCA1",0.000353814449376895,5.67217520502067e-11,1.18909895036363e-07,0.0280382758398388,0.0188662941597184
5.963702116375,5.94341683975,5.98326470266667,5.97794641575,6.083045352,"BRCA1",0.00138563878136635,2.56865801739113e-09,1.19263605679245e-07,0.0454299196811181,0.0433289497449208
6.76444731425,6.9002631775,6.990377843,6.7137659575,6.90948886325,"BRCA1",0.000571489477918177,6.95956528020378e-11,7.47835455108932e-07,0.0309972213141851,0.0274491344267221
8.254913219875,8.2434543515,8.26384838766667,8.16875566475,8.37562807125,"CCNB1",0.000154829802715026,1.8911943730022e-10,6.04693162509023e-07,0.0113695626373047,0.00938684896940722
10.941398235,10.914353265,11.1565788466667,11.17851725,10.793203115,"CCND1",6.35829589053954e-05,3.97363510033272e-11,1.42501639149459e-07,0.00125063692691199,0.00203316442244399
10.519036105,10.67641168,10.6185438833333,10.809648715,10.5407001075,"CDH1",6.88760845968172e-05,3.97363510033272e-11,5.36668700606674e-08,0.00169363892938253,0.00203316442244399
6.52069431225,6.481257231,6.184917783,6.485143742,6.69617194775,"CDK2",0.000753221242808309,5.09916113658734e-10,3.28715363560596e-07,0.0336861705458461,0.0291313053591785
8.734574550375,8.47372644825,8.499733052,8.70761263975,8.82577184775,"CDK2",0.000120981159628995,4.56011366174926e-10,1.31922100638353e-07,0.00856592678781415,0.0069323612476677
7.800900001875,7.93046768825,7.55004938533333,7.5634350905,7.78794004875,"CDKN1B",0.000220035759655895,4.49511386977006e-11,7.24007067775842e-08,0.0177325956943102,0.0144360794351652
8.65155147975,8.43302033825,8.286769635,8.37291937925,8.587937866,"CDKN1B",0.000111098330771064,1.45353463720064e-10,7.4006237460319e-08,0.0105555093052997,0.00773043606157928
10.4376783335,10.6794179475,10.55782514,10.62763939,10.622845665,"CLDN7",6.88760845968172e-05,3.35155409015735e-10,1.6712145367905e-07,0.0018201522077747,0.00203316442244399
6.543826350375,6.50945324275,6.64613002533333,6.3420033275,6.68835262375,"CTNNB1",0.00063829375953492,2.43737791102047e-09,1.00155116404628e-07,0.0375309803168543,0.0291313053591785
5.452721856125,5.389740309,5.380567432,5.4085803015,5.500802847,"CTNNB1",0.00202159545746897,7.39876413739265e-10,2.47865105803896e-07,0.0558407713011178,0.0524506647899804
8.24172958625,8.17033084125,8.313806279,8.32323337375,8.2993876285,"CTNNB1",0.00017573092811123,1.67714711589598e-10,1.18909895036363e-07,0.0105555093052997,0.00975176897960401
7.989417456125,8.04386527375,8.19722754,8.1840334415,8.0319087975,"CTNNB1",0.000220035759655895,1.29998703869235e-10,6.88347931431322e-08,0.0113695626373047,0.0120179975474959
5.810794057,5.93520407625,5.88687299533333,5.76574701675,5.79200796975,"CTNNB1",0.00154065767709913,1.1159894128324e-09,9.01569177640956e-08,0.0513442703430327,0.0500356936720148
5.588641072875,5.5610294925,5.61646938,5.59751075375,5.5462241715,"CTNNB1",0.00168346012388152,1.45353463720064e-10,1.78359928112799e-07,0.0517163354215075,0.0513488215602367
5.66941723425,5.53549085825,5.45276774333333,5.573897345,5.590061709,"CTNNB1",0.00164788075609588,4.00393283344502e-10,1.44657620184842e-07,0.0517163354215075,0.051162241643605
6.07864835475,6.1644882445,5.97979616833333,6.01420783525,6.07652404325,"EGFR",0.00115605669953438,3.20478745316621e-10,7.05307575882046e-08,0.0454299196811181,0.0433289497449208
5.321044776125,5.39082647625,5.42725051766667,5.34082636,5.34942585375,"EGFR",0.00240321252155991,2.94207160758787e-10,1.19263605679245e-07,0.0580713119211515,0.0566045397468435
5.39293172625,5.49791268775,5.381282521,5.4197805345,5.3874851595,"EGFR",0.00214424730952041,9.24258867733772e-11,8.54478750816532e-07,0.0558407713011178,0.0557478590806095
6.84635756525,6.80228602075,6.93332787833333,6.91725708825,6.79115758925,"EGFR",0.000564866118470826,6.98944285993616e-11,6.88347931431322e-08,0.0287183171141865,0.0291313053591785
5.623303636875,5.6706364755,5.906026969,5.56147979,5.663824476,"ERBB2",0.00168346012388152,1.26134779431273e-10,1.31922100638353e-07,0.0517163354215075,0.0508872678094736
6.18966535675,6.46518595725,6.50184239766667,6.52056862325,6.268625061,"ERBB2",0.00115605669953438,3.97823499324932e-10,2.09993487494183e-07,0.0336861705458461,0.0395370042662253
13.66837860875,13.7244048125,13.4764963666667,13.939182065,13.6585249975,"ERBB2",1.74073113312383e-05,2.29001213663829e-11,4.04699337124481e-08,6.18522834535719e-05,9.86801819379777e-05
6.513956997125,6.555871941,6.53873807633333,6.537533056,6.5053643255,"ERBB3",0.000818099603734139,7.75763080296023e-11,5.81009443687697e-08,0.0336861705458461,0.0337658509106151
9.54405546975,9.801352174,9.53023067933333,9.70090951,9.4934049425,"ERBB3",0.000106119905241866,5.67217520502067e-11,1.00155116404628e-07,0.00539015627653313,0.00609821772699615
5.639560838375,5.75737701825,5.744279681,5.689979645,5.591671818,"ERBB3",0.00168346012388152,1.26916770832272e-10,7.4006237460319e-08,0.0517163354215075,0.051162241643605
5.60929866,5.60687788175,5.50369013533334,5.56179440775,5.5707079035,"ERCC1",0.00168346012388152,3.37862835317193e-10,8.07767126777103e-08,0.0517163354215075,0.051162241643605
5.7071307805,5.674233535,5.557171216,5.60865072375,5.75515838875,"ERCC1",0.00164788075609588,5.39713450749579e-10,8.54990184176192e-08,0.0517163354215075,0.0504943003695681
6.945360302375,6.8874490765,6.67551561666667,6.8172728205,6.89507600825,"ERCC1",0.000493599606333352,1.9324332878855e-10,5.81009443687697e-08,0.0305697238963044,0.0274491344267221
6.754833684,6.6819343045,6.705099992,6.7491004205,6.69497059925,"ERCC1",0.000593375649822324,7.75763080296023e-11,1.18909895036363e-07,0.0308420288003209,0.0291313053591785
5.679620344,5.62757602275,5.66793164733333,5.64000587975,5.66055399725,"ESR1",0.00164788075609588,1.1159894128324e-09,8.54990184176192e-08,0.0517163354215075,0.0508872678094736
6.845038017375,6.87577719525,6.74324282466667,6.78916112225,6.93206623425,"HIF1A",0.000564866118470826,5.67217520502067e-11,9.92512648501862e-08,0.0305697238963044,0.0274491344267221
7.279056362625,7.3155545445,7.11401384033333,7.188103405,7.37170622825,"HIF1A",0.000371135535380739,5.67217520502067e-11,1.83519804586132e-06,0.0242664117059874,0.0193215391685576
8.64901199975,8.442097176,8.399182539,8.37070322325,8.65058150125,"HIF1A",0.000111098330771064,5.78070826022584e-11,5.01536243277052e-08,0.0105555093052997,0.00758270071667113
8.560381588,8.2242092055,7.96297880633334,8.33144530375,9.1383411625,"IGFBP3",0.000147096083875618,4.87039715331312e-08,2.35756403704986e-06,0.0105555093052997,0.00616755284989865
7.9735327505,7.68724127,7.45162205533333,7.7036314465,8.6633601295,"IGFBP3",0.000220035759655895,9.22598511584795e-08,3.42778325652107e-06,0.0165539219930183,0.00758270071667113
5.875099249125,6.01543622775,6.26308494,6.0804478295,5.8889897745,"MAPK1",0.00152400572683072,5.03110771705403e-10,1.18909895036363e-07,0.0453474149427177,0.0489420143758428
6.440250722875,6.3310205225,6.44436796033334,6.507283279,6.25655255425,"MAPK1",0.000818099603734139,4.43756822352077e-10,8.07767126777103e-08,0.0336861705458461,0.0395370042662253
6.857870081625,7.06570101825,6.98966348366667,7.0527095615,6.764499802,"MAPK1",0.000564866118470826,5.67217520502067e-11,8.54990184176192e-08,0.0268453437451952,0.0291313053591785
7.871526528875,7.845075038,7.843257346,7.83524987475,7.790737424,"MET",0.000220035759655895,1.45353463720064e-10,5.01536243277052e-08,0.0149917284763619,0.0144360794351652
7.705346990125,7.5737869685,7.67532232333333,7.64371715425,7.735431489,"MLH1",0.000228647902208757,5.67217520502067e-11,9.01569177640956e-08,0.0169398162339616,0.0146883703166028
6.938492389375,6.5044375045,6.81444304333333,6.5721890735,6.9402562585,"MSH2",0.000485395330839512,9.24258867733772e-11,1.18909895036363e-07,0.0336861705458461,0.0274491344267221
6.23042997275,6.124842939,6.160400497,6.00567680975,6.16866638075,"MSH2",0.000975991500082383,5.88584735137312e-10,1.19263605679245e-07,0.0454299196811181,0.0417481628951004
9.136820980375,8.7535922035,9.04847482566667,8.93985025025,9.14479083275,"MSH6",0.000106119905241866,1.45353463720064e-10,6.88347931431322e-08,0.00856592678781415,0.00616755284989865
9.681221229625,9.55918136225,9.45823139233333,9.45529189325,9.77713870375,"MYC",0.000101338565609934,9.24258867733772e-11,2.1221353701218e-07,0.00644980004093957,0.00484404820997711
9.007643957125,8.970598792,8.92013468433333,8.74465466825,9.09433022225,"MYC",0.0001101272395976,5.00017287310018e-11,1.44995831999547e-06,0.00856592678781415,0.00616755284989865
8.99233179975,8.82626404275,8.943119405,8.81744039225,8.92364890075,"NCOA3",0.0001101272395976,2.72383925208892e-10,5.01536243277052e-08,0.00856592678781415,0.0069323612476677
5.637174471875,5.68292057025,5.73702699266667,5.6622940185,5.7053781895,"NCOA3",0.00168346012388152,9.64800576447801e-11,7.4006237460319e-08,0.0517163354215075,0.0508363490232912
5.404876462875,5.3790021825,5.27741111433333,5.25743807075,5.43205020275,"PGR",0.00206413190829603,1.45353463720064e-10,1.19263605679245e-07,0.0611382885360004,0.0546168282680944
5.69496397975,5.717221847,5.591035107,5.614773109,5.735630877,"PMS2",0.00164788075609588,1.26134779431273e-10,7.05307575882046e-08,0.0517163354215075,0.0504943003695681
8.8744536195,8.965581227,8.80297391233333,8.74336745325,8.8386851735,"PMS2",0.000111098330771064,9.24258867733772e-11,5.36668700606674e-08,0.00856592678781415,0.0069323612476677
5.612149750375,5.5013689985,5.614491634,5.5140091075,5.57743157,"PMS2",0.00168346012388152,1.42211077740457e-09,7.36751658897064e-07,0.0529029593933357,0.051162241643605
8.0835314305,7.88780999225,8.06030345433333,8.0048514565,8.039332548,"PTEN",0.000179748233785456,4.52361859511015e-10,5.74989549732728e-08,0.0130211132845577,0.0120179975474959
13.21645713375,13.035424405,13.0998384966667,12.88463,13.22314134,"RPS6",1.74073113312383e-05,7.75763080296023e-11,5.01536243277052e-08,0.00018179995028908,0.000102743822193821
12.82769322,12.7681590625,12.76119637,12.4426109175,12.886053635,"RPS6",1.74073113312383e-05,2.29001213663829e-11,5.01536243277052e-08,0.000246139598470165,0.000119262319735438
5.7652983265,5.89439415325,5.698996862,5.81501269925,5.82614639375,"SERPINE1",0.00164788075609588,2.72383925208892e-10,1.54049806885557e-07,0.050556826111571,0.049575475817068
7.497872508,7.28392569325,7.29381514866667,7.4479635915,7.53849340825,"VIM",0.000298582118746189,6.28651244281909e-11,9.01569177640956e-08,0.019271350410755,0.0174387443604075
6.14702378325,6.06857564225,6.25694037166667,6.28877303075,6.2546554205,"VIM",0.00115605669953438,4.31558927424317e-10,1.42501639149459e-07,0.0384697093925684,0.0395370042662253
