"OV1002 CarboTax Day1 2","OV1002 CarboTax Day2 2","OV1002 CarboTax Day4 2","OV1002 CarboTax Day7 2","OV1002 CarboTax Day14 2","Molecule"
2.4801691705482,2.55889291291797,2.54748595509981,2.51056919633973,2.6259864589759,"AKT1"
3.32847050777526,3.2775744505555,3.38620937052632,3.2775744505555,3.38620937052632,"AKT1"
3.38620937052632,3.40864216577564,3.55253772584203,3.38620937052632,3.40864216577564,"AKT1"
2.54748595509981,2.61180355307462,2.68810027120049,2.61180355307462,2.58226665219755,"BRCA1"
2.73103343296509,2.73103343296509,2.79211933830568,2.73103343296509,2.74862251937681,"BRCA1"
2.55889291291797,2.58226665219755,2.58226665219755,2.6259864589759,2.64078170162887,"BRCA1"
2.5971621144071,2.67431031887822,2.6259864589759,2.58226665219755,2.6589363565952,"BRCA1"
2.99355483914712,3.0852299748186,3.0852299748186,3.06419258149948,3.0852299748186,"CCNB1"
3.44141934666696,3.55253772584203,3.44141934666696,3.40864216577564,3.44141934666696,"CCND1"
3.55253772584203,3.44141934666696,3.40864216577564,3.55253772584203,3.55253772584203,"CDH1"
2.8640253939867,2.83248604352084,2.83248604352084,2.92019935660167,2.83248604352084,"CDK2"
3.24417327042755,3.3001425897137,3.3001425897137,3.3001425897137,3.2775744505555,"CDK2"
2.83248604352084,2.90072338505105,2.92019935660167,2.99355483914712,2.90072338505105,"CDKN1B"
2.84768910891706,2.92019935660167,2.95194691433768,2.9359578240166,2.97095280643687,"CDKN1B"
3.3001425897137,3.38620937052632,3.2775744505555,3.25676710081491,3.32847050777526,"CLDN7"
2.49452082511373,2.48744393523453,2.52902573497507,2.43849814013374,2.51056919633973,"CTNNB1"
2.39553985197135,2.42727975596447,2.43849814013374,2.41409397254346,2.42727975596447,"CTNNB1"
2.97095280643687,2.9359578240166,2.88507839139755,2.97095280643687,2.92019935660167,"CTNNB1"
2.90072338505105,2.84768910891706,2.84768910891706,2.88507839139755,2.88507839139755,"CTNNB1"
2.56910613080458,2.51881264922974,2.5383583522294,2.56910613080458,2.54748595509981,"CTNNB1"
2.51056919633973,2.4801691705482,2.48744393523453,2.49452082511373,2.48744393523453,"CTNNB1"
2.48744393523453,2.44694578859473,2.50293837462382,2.50293837462382,2.45621137564512,"CTNNB1"
2.61180355307462,2.5971621144071,2.61180355307462,2.64078170162887,2.56910613080458,"EGFR"
2.45621137564512,2.46444997412691,2.47271035548191,2.48744393523453,2.44694578859473,"EGFR"
2.41409397254346,2.43849814013374,2.44694578859473,2.44694578859473,2.39553985197135,"EGFR"
2.64078170162887,2.70312326734325,2.5971621144071,2.70312326734325,2.5383583522294,"EGFR"
2.46444997412691,2.45621137564512,2.39553985197135,2.45621137564512,2.4801691705482,"ERBB2"
2.43849814013374,2.41409397254346,2.41409397254346,2.42727975596447,2.41409397254346,"ERBB2"
3.21823074739713,3.22987894607329,3.24417327042755,3.22987894607329,3.3001425897137,"ERBB2"
2.68810027120049,2.6259864589759,2.64078170162887,2.68810027120049,2.68810027120049,"ERBB3"
3.18579038000884,3.20197879365459,3.21823074739713,3.21823074739713,3.21823074739713,"ERBB3"
2.52902573497507,2.51056919633973,2.51056919633973,2.54748595509981,2.50293837462382,"ERBB3"
2.58226665219755,2.49452082511373,2.51881264922974,2.55889291291797,2.51881264922974,"ERCC1"
2.67431031887822,2.68810027120049,2.6589363565952,2.5971621144071,2.5971621144071,"ERCC1"
3.03783660385353,3.01943908347727,3.03783660385353,3.03783660385353,3.03783660385353,"ERCC1"
3.06419258149948,3.03783660385353,3.01943908347727,3.01943908347727,3.01943908347727,"ERCC1"
3.20197879365459,3.16340247265061,3.18579038000884,3.16340247265061,3.24417327042755,"ESR1"
2.71624233690494,2.74862251937681,2.73103343296509,2.67431031887822,2.67431031887822,"HIF1A"
2.79211933830568,2.81375827879612,2.74862251937681,2.83248604352084,2.79211933830568,"HIF1A"
2.9359578240166,2.95194691433768,2.90072338505105,2.8640253939867,2.99355483914712,"HIF1A"
3.2775744505555,3.25676710081491,3.32847050777526,3.44141934666696,3.20197879365459,"IGFBP3"
3.13430684894822,3.13430684894822,3.20197879365459,3.24417327042755,3.13430684894822,"IGFBP3"
2.51881264922974,2.5383583522294,2.55889291291797,2.46444997412691,2.61180355307462,"MAPK1"
2.70312326734325,2.6589363565952,2.70312326734325,2.74862251937681,2.70312326734325,"MAPK1"
2.6589363565952,2.71624233690494,2.67431031887822,2.71624233690494,2.71624233690494,"MAPK1"
2.81375827879612,2.88507839139755,2.9359578240166,2.81375827879612,2.84768910891706,"MET"
2.95194691433768,2.97095280643687,2.97095280643687,2.95194691433768,2.95194691433768,"MLH1"
2.74862251937681,2.64078170162887,2.71624233690494,2.6589363565952,2.73103343296509,"MSH2"
2.5383583522294,2.52902573497507,2.56910613080458,2.4801691705482,2.52902573497507,"MSH2"
3.25676710081491,3.24417327042755,3.25676710081491,3.20197879365459,3.25676710081491,"MSH6"
3.16340247265061,3.21823074739713,3.16340247265061,3.13430684894822,3.18579038000884,"MYC"
3.01943908347727,2.99355483914712,2.99355483914712,2.84768910891706,2.9359578240166,"MYC"
3.0852299748186,3.06419258149948,3.06419258149948,3.0852299748186,3.06419258149948,"NCOA3"
2.47271035548191,2.56910613080458,2.46444997412691,2.51881264922974,2.47271035548191,"NCOA3"
2.42727975596447,2.39553985197135,2.42727975596447,2.39553985197135,2.43849814013374,"PGR"
2.50293837462382,2.47271035548191,2.4801691705482,2.5383583522294,2.49452082511373,"PMS2"
2.92019935660167,2.79211933830568,2.81375827879612,2.79211933830568,2.81375827879612,"PMS2"
2.44694578859473,2.50293837462382,2.45621137564512,2.47271035548191,2.46444997412691,"PMS2"
2.88507839139755,2.8640253939867,2.8640253939867,2.90072338505105,2.8640253939867,"PTEN"
3.73170874351933,3.73170874351933,3.73170874351933,3.73170874351933,3.73170874351933,"RPS6"
3.65992229412316,3.65992229412316,3.65992229412316,3.65992229412316,3.65992229412316,"RPS6"
2.6259864589759,2.54748595509981,2.49452082511373,2.52902573497507,2.55889291291797,"SERPINE1"
3.40864216577564,3.32847050777526,3.22987894607329,3.32847050777526,3.22987894607329,"VIM"
3.22987894607329,3.18579038000884,3.13430684894822,3.18579038000884,3.16340247265061,"VIM"
